Session_ID,Player_ID,Player_Name,Session_Date,Days_Before_Match,Next_Match_Date,Next_Match_ID,Age,Height_cm,Weight_kg,Position,Exercise_Type,Duration_min,Heart_Rate,Respiratory_Rate,Body_Temperature,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Steps,Strength_Score,Agility_sec,Endurance_Score,Jump_Height_cm,Shooting_Accuracy_%,Dribbling_Speed_sec,Passing_Accuracy_%,Defense_Rating,Focus_Level,Weekly_Training_Hours,Load_Intensity_Score,Fatigue_Level,Injury_Risk,Injury_Risk_Level,Recovery_Time_hours,Performance_Score,Team,Team_Code,Season
FFS_20221119_1655322242_22200247,1655322242,Douglas Hermans,2022-11-19,1,2022-11-20,22200247,32,200.7,102.1,Forward,Skills Practice,87,153,17,37.7,0.37,0.53,0.33,0.64,0.77,0.38,2983,84.5,4.29,93.4,79.4,50.0,4.55,77.1,6.8,9.1,21,6.7,Low,0,Low,49.3,73.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1676674721_22200247,1676674721,Ismaël Sow,2022-11-19,1,2022-11-20,22200247,26,203.2,104.3,Forward,Skills Practice,87,172,21,37.0,0.79,0.56,0.74,0.4,0.77,0.57,3958,87.3,5.27,91.9,67.1,50.0,05.01,72.9,7.2,7.0,31,6.7,Low,0,Medium,53.4,73.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1691796009_22200247,1691796009,Jérémie Kowalski,2022-11-19,1,2022-11-20,22200247,21,203.2,104.3,Forward,Skills Practice,87,165,23,37.4,0.64,0.87,0.62,0.39,0.7,0.56,4444,73.9,4.59,91.3,55.9,50.0,4.99,80.4,7.9,9.4,31,6.7,Low,0,Low,49.4,73.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1659116774_22200247,1659116774,Kevin Rousseau,2022-11-19,1,2022-11-20,22200247,24,195.6,90.7,Guard-Forward,Skills Practice,87,165,18,37.8,0.54,0.27,0.31,0.59,0.69,0.72,3825,85.0,5.74,84.1,61.4,50.0,5.9,67.6,6.6,7.8,23,6.7,Low,0,Medium,56.5,69.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1687691235_22200247,1687691235,Lucas Dubois,2022-11-19,1,2022-11-20,22200247,25,198.1,99.8,Forward-Guard,Skills Practice,87,116,15,37.7,0.74,0.39,0.31,0.63,0.33,0.49,5094,91.5,4.92,75.6,79.1,50.0,4.75,75.3,6.1,7.4,22,6.7,Low,0,Low,45.7,69.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1660138482_22200247,1660138482,Malik Benali,2022-11-19,1,2022-11-20,22200247,21,193.0,81.6,Forward,Skills Practice,87,136,23,37.9,0.81,0.63,0.78,0.71,0.51,0.34,5332,74.6,5.17,83.9,58.6,50.0,5.6,68.6,9.4,9.8,31,6.7,Low,0,Medium,57.2,73.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1678858904_22200247,1678858904,Moussa Ndiaye,2022-11-19,1,2022-11-20,22200247,34,208.3,112.5,Center,Skills Practice,87,122,20,37.4,0.49,0.25,0.75,0.63,0.51,0.4,2720,78.8,5.7,83.4,58.6,50.0,5.5,66.4,7.5,7.5,25,6.7,Medium,0,Low,55.0,69.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221119_1693743352_22200247,1693743352,Théo Garnier,2022-11-19,1,2022-11-20,22200247,24,185.4,83.9,Guard,Skills Practice,87,170,19,36.6,0.9,0.51,0.31,0.55,0.62,0.61,3432,73.9,4.11,91.8,55.8,50.0,3.91,92.9,8.4,8.3,18,6.7,Medium,0,Low,56.3,76.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1677942346_22200269,1677942346,Charles Diouf,2022-11-20,3,2022-11-23,22200269,24,208.3,104.3,Center-Forward,Scrimmage,116,153,19,37.5,0.28,0.37,0.39,0.34,0.54,0.44,4817,98.3,5.31,90.1,55.8,77.4,05.07,69.8,8.8,7.2,20,7.8,Low,0,Low,34.0,85.1,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1655322242_22200269,1655322242,Douglas Hermans,2022-11-20,3,2022-11-23,22200269,32,200.7,102.1,Forward,Scrimmage,116,166,21,36.6,0.58,0.29,0.66,0.56,0.32,0.69,4192,71.1,4.25,90.5,73.1,50.1,3.96,78.1,8.7,6.5,21,7.8,High,0,Medium,43.2,73.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1676674721_22200269,1676674721,Ismaël Sow,2022-11-20,3,2022-11-23,22200269,26,203.2,104.3,Forward,Scrimmage,116,150,21,37.5,0.48,0.8,0.73,0.52,0.51,0.33,8309,81.8,4.81,79.5,69.7,70.3,4.95,74.7,6.8,9.4,24,7.8,High,0,Low,55.9,74.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1683761184_22200269,1683761184,Johann Müller,2022-11-20,3,2022-11-23,22200269,29,213.4,114.8,Center,Scrimmage,116,130,22,36.9,0.59,0.77,0.53,0.53,0.48,0.73,4135,83.3,06.04,82.2,77.8,50.0,5.64,78.3,8.4,7.5,20,7.8,Medium,0,Low,35.4,74.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1670278270_22200269,1670278270,Jordan Haddad,2022-11-20,3,2022-11-23,22200269,22,200.7,97.5,Guard,Scrimmage,116,159,15,37.3,0.37,0.55,0.74,0.56,0.37,0.73,8966,79.2,4.66,80.4,56.3,50.0,4.71,93.3,8.3,9.2,27,7.8,High,0,Low,56.9,75.0,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1691796009_22200269,1691796009,Jérémie Kowalski,2022-11-20,3,2022-11-23,22200269,21,203.2,104.3,Forward,Scrimmage,116,155,16,38.0,0.38,0.29,0.43,0.61,0.3,0.76,7306,84.0,4.96,91.8,60.6,50.0,5.17,82.5,9.5,7.0,19,7.8,Medium,0,Low,34.6,78.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1687691235_22200269,1687691235,Lucas Dubois,2022-11-20,3,2022-11-23,22200269,25,198.1,99.8,Forward-Guard,Scrimmage,116,153,19,38.2,0.9,0.77,0.85,0.64,0.6,0.5,4464,88.6,4.9,78.4,81.7,50.0,5.24,74.5,6.3,8.0,19,7.8,Medium,0,Low,58.1,69.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1678858904_22200269,1678858904,Moussa Ndiaye,2022-11-20,3,2022-11-23,22200269,34,208.3,112.5,Center,Scrimmage,116,170,23,37.8,0.79,0.85,0.86,0.39,0.75,0.67,8213,102.0,5.15,79.4,60.5,50.0,4.99,69.3,7.8,8.4,24,7.8,Medium,0,Low,35.2,74.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221120_1693743352_22200269,1693743352,Théo Garnier,2022-11-20,3,2022-11-23,22200269,24,185.4,83.9,Guard,Scrimmage,116,134,23,37.7,0.51,0.84,0.4,0.45,0.42,0.47,5295,67.4,4.7,88.8,73.0,50.0,4.52,76.1,9.0,7.6,25,7.8,High,0,Low,42.6,73.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1677942346_22200269,1677942346,Charles Diouf,2022-11-21,2,2022-11-23,22200269,24,208.3,104.3,Center-Forward,Skills Practice,113,162,19,38.0,0.59,0.36,0.23,0.55,0.54,0.31,5622,78.4,5.25,81.1,63.6,93.2,5.29,79.5,8.0,10.0,31,6.1,Medium,0,Medium,52.9,83.1,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1655322242_22200269,1655322242,Douglas Hermans,2022-11-21,2,2022-11-23,22200269,32,200.7,102.1,Forward,Skills Practice,113,150,20,36.9,0.54,0.34,0.23,0.39,0.48,0.51,7322,85.8,4.91,89.7,65.3,56.0,5.15,80.5,8.7,7.5,20,6.1,Low,0,Medium,35.6,78.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1683761184_22200269,1683761184,Johann Müller,2022-11-21,2,2022-11-23,22200269,29,213.4,114.8,Center,Skills Practice,113,122,14,37.0,0.54,0.82,0.57,0.51,0.33,0.34,5879,79.6,5.87,83.1,75.9,50.0,5.67,74.1,7.5,9.7,21,6.1,Medium,0,Low,29.8,71.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1670278270_22200269,1670278270,Jordan Haddad,2022-11-21,2,2022-11-23,22200269,22,200.7,97.5,Guard,Skills Practice,113,126,18,37.1,0.22,0.23,0.89,0.69,0.33,0.37,5956,74.1,4.63,84.9,75.6,54.3,4.34,97.6,7.9,7.4,28,6.1,Medium,0,Low,21.0,75.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1691796009_22200269,1691796009,Jérémie Kowalski,2022-11-21,2,2022-11-23,22200269,21,203.2,104.3,Forward,Skills Practice,113,135,14,37.3,0.59,0.57,0.4,0.71,0.71,0.57,4568,81.5,5.19,93.8,66.1,50.0,5.33,68.7,7.8,9.8,21,6.1,Low,0,Medium,54.7,73.5,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1659116774_22200269,1659116774,Kevin Rousseau,2022-11-21,2,2022-11-23,22200269,24,195.6,90.7,Guard-Forward,Skills Practice,113,116,22,37.9,0.65,0.86,0.26,0.72,0.75,0.69,3743,92.6,4.64,92.6,73.7,58.0,4.92,72.3,9.1,7.3,30,6.1,Medium,0,Low,55.8,80.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1678858904_22200269,1678858904,Moussa Ndiaye,2022-11-21,2,2022-11-23,22200269,34,208.3,112.5,Center,Skills Practice,113,139,23,37.4,0.58,0.54,0.26,0.7,0.77,0.44,6464,87.5,5.51,83.8,64.9,50.0,5.29,73.1,6.3,8.0,25,6.1,Low,0,Low,48.3,70.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1661901952_22200269,1661901952,Roméo Delorme,2022-11-21,2,2022-11-23,22200269,25,195.6,98.0,Guard-Forward,Skills Practice,113,144,17,36.8,0.47,0.84,0.88,0.75,0.59,0.64,5501,90.3,5.47,85.0,75.4,50.0,5.21,80.0,7.8,7.4,24,6.1,Medium,0,Low,58.6,75.1,Foufous de Sochaux,FFS,2022-2023
FFS_20221121_1693743352_22200269,1693743352,Théo Garnier,2022-11-21,2,2022-11-23,22200269,24,185.4,83.9,Guard,Skills Practice,113,144,23,38.2,0.83,0.76,0.81,0.79,0.63,0.34,7213,79.4,3.64,94.8,80.1,50.0,3.42,91.9,8.6,7.4,21,6.1,Medium,0,Low,55.1,78.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1677942346_22200282,1677942346,Charles Diouf,2022-11-22,3,2022-11-25,22200282,24,208.3,104.3,Center-Forward,Strength Training,95,119,22,37.6,0.41,0.6,0.52,0.43,0.45,0.42,6597,81.2,4.88,88.2,77.5,76.9,05.05,75.7,6.1,7.9,29,7.1,Medium,0,Low,58.7,76.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1655322242_22200269,1655322242,Douglas Hermans,2022-11-22,1,2022-11-23,22200269,32,200.7,102.1,Forward,Shooting Drill,68,173,16,37.3,0.45,0.56,0.49,0.53,0.67,0.54,2976,81.7,4.21,91.8,61.7,54.2,4.17,85.9,9.1,9.4,31,5.5,Low,0,Low,28.9,79.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1676674721_22200269,1676674721,Ismaël Sow,2022-11-22,1,2022-11-23,22200269,26,203.2,104.3,Forward,Shooting Drill,68,120,22,36.8,0.7,0.73,0.89,0.33,0.44,0.72,4289,92.5,5.23,85.9,75.4,70.4,4.79,90.6,8.9,8.4,29,5.5,Medium,0,Low,31.3,84.7,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1683761184_22200282,1683761184,Johann Müller,2022-11-22,3,2022-11-25,22200282,29,213.4,114.8,Center,Strength Training,95,121,16,38.0,0.69,0.28,0.87,0.52,0.77,0.43,5858,85.7,6.23,85.6,64.4,50.0,5.66,70.1,8.4,8.4,31,7.1,Medium,0,Low,21.0,74.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1670278270_22200269,1670278270,Jordan Haddad,2022-11-22,1,2022-11-23,22200269,22,200.7,97.5,Guard,Shooting Drill,68,166,15,38.0,0.27,0.78,0.54,0.64,0.76,0.39,4050,79.1,4.63,88.4,78.4,50.0,5.0,85.1,7.7,7.8,18,5.5,Low,0,Medium,28.2,74.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1670278270_22200282,1670278270,Jordan Haddad,2022-11-22,3,2022-11-25,22200282,22,200.7,97.5,Guard,Strength Training,95,160,16,38.0,0.69,0.49,0.61,0.37,0.61,0.71,6000,67.0,4.78,80.5,67.9,50.0,4.9,76.0,6.2,9.6,22,7.1,Medium,0,Low,31.9,65.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1691796009_22200282,1691796009,Jérémie Kowalski,2022-11-22,3,2022-11-25,22200282,21,203.2,104.3,Forward,Strength Training,95,139,19,36.6,0.21,0.37,0.27,0.64,0.59,0.47,4347,77.3,4.56,88.5,69.2,50.0,4.65,79.5,9.3,7.9,29,7.1,Medium,0,Low,33.3,76.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1697331567_22200269,1697331567,Karim Benhamed,2022-11-22,1,2022-11-23,22200269,28,203.2,103.9,Forward,Shooting Drill,68,163,16,37.4,0.38,0.51,0.6,0.48,0.69,0.62,3576,81.1,3.84,81.8,60.3,50.0,4.17,69.7,6.2,6.9,30,5.5,High,0,Low,20.1,67.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1697331567_22200282,1697331567,Karim Benhamed,2022-11-22,3,2022-11-25,22200282,28,203.2,103.9,Forward,Strength Training,95,136,23,37.5,0.39,0.78,0.52,0.52,0.39,0.44,6347,82.5,4.88,94.3,64.9,50.0,05.04,84.2,7.0,9.6,29,7.1,High,0,Low,42.6,74.5,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1659116774_22200269,1659116774,Kevin Rousseau,2022-11-22,1,2022-11-23,22200269,24,195.6,90.7,Guard-Forward,Shooting Drill,68,156,14,37.3,0.26,0.5,0.41,0.35,0.52,0.42,4326,77.1,5.41,75.4,60.7,67.2,5.48,69.3,7.4,9.7,27,5.5,Low,0,Low,24.3,72.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1659116774_22200282,1659116774,Kevin Rousseau,2022-11-22,3,2022-11-25,22200282,24,195.6,90.7,Guard-Forward,Strength Training,95,166,18,36.6,0.8,0.78,0.29,0.72,0.57,0.51,6531,92.2,6.18,86.5,79.0,52.5,6.14,76.4,8.8,7.6,18,7.1,Medium,0,Low,27.8,77.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1687691235_22200269,1687691235,Lucas Dubois,2022-11-22,1,2022-11-23,22200269,25,198.1,99.8,Forward-Guard,Shooting Drill,68,141,14,37.8,0.52,0.82,0.24,0.36,0.49,0.68,3012,95.8,5.15,87.0,77.1,50.0,5.47,74.8,9.3,8.5,26,5.5,Low,0,Low,46.4,78.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1660138482_22200282,1660138482,Malik Benali,2022-11-22,3,2022-11-25,22200282,21,193.0,81.6,Forward,Strength Training,95,174,14,38.3,0.79,0.27,0.58,0.69,0.32,0.79,5771,89.2,4.98,92.4,65.7,50.0,5.22,74.5,7.0,9.4,22,7.1,High,0,Low,20.8,74.0,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1678858904_22200269,1678858904,Moussa Ndiaye,2022-11-22,1,2022-11-23,22200269,34,208.3,112.5,Center,Shooting Drill,68,152,22,37.2,0.36,0.49,0.68,0.7,0.64,0.35,3524,85.3,5.99,90.9,61.9,50.0,5.57,69.7,9.4,8.4,22,5.5,Low,0,Low,25.8,77.0,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1678858904_22200282,1678858904,Moussa Ndiaye,2022-11-22,3,2022-11-25,22200282,34,208.3,112.5,Center,Strength Training,95,173,18,36.5,0.65,0.21,0.73,0.35,0.8,0.56,3591,93.5,4.6,78.1,79.7,55.8,4.54,64.0,9.5,7.8,30,7.1,Low,0,Low,58.1,76.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1661901952_22200269,1661901952,Roméo Delorme,2022-11-22,1,2022-11-23,22200269,25,195.6,98.0,Guard-Forward,Shooting Drill,68,139,20,36.8,0.2,0.33,0.61,0.76,0.75,0.56,4471,81.1,4.4,83.0,67.5,50.0,4.44,84.8,8.6,6.6,21,5.5,Low,0,Low,34.7,75.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1661901952_22200282,1661901952,Roméo Delorme,2022-11-22,3,2022-11-25,22200282,25,195.6,98.0,Guard-Forward,Strength Training,95,119,20,37.8,0.76,0.45,0.58,0.48,0.62,0.8,6510,75.4,4.96,92.2,69.8,50.0,4.97,61.6,8.7,8.1,27,7.1,High,0,Low,34.4,72.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1693743352_22200269,1693743352,Théo Garnier,2022-11-22,1,2022-11-23,22200269,24,185.4,83.9,Guard,Shooting Drill,68,146,20,36.8,0.8,0.8,0.26,0.44,0.7,0.73,3858,79.2,4.23,94.8,81.3,50.0,4.44,81.3,6.3,7.8,29,5.5,Medium,0,Low,44.7,72.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1693743352_22200282,1693743352,Théo Garnier,2022-11-22,3,2022-11-25,22200282,24,185.4,83.9,Guard,Strength Training,95,139,17,37.1,0.62,0.26,0.55,0.67,0.33,0.43,4992,85.0,3.42,94.4,57.4,68.5,3.58,86.6,8.4,8.3,28,7.1,Medium,0,Low,31.4,82.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221122_1664883672_22200282,1664883672,Zacharie Dupont,2022-11-22,3,2022-11-25,22200282,27,205.7,113.4,Forward-Center,Strength Training,95,118,23,38.3,0.39,0.49,0.74,0.51,0.64,0.43,6571,94.0,4.2,75.9,72.4,50.0,4.12,70.9,8.7,7.0,21,7.1,Medium,0,High,46.9,74.5,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1677942346_22200282,1677942346,Charles Diouf,2022-11-23,2,2022-11-25,22200282,24,208.3,104.3,Center-Forward,Shooting Drill,119,141,20,37.0,0.32,0.45,0.86,0.49,0.66,0.34,7061,97.8,5.52,86.2,79.3,65.3,5.54,73.1,7.9,6.8,25,7.9,Medium,0,Low,20.2,79.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1655322242_22200288,1655322242,Douglas Hermans,2022-11-23,3,2022-11-26,22200288,32,200.7,102.1,Forward,Agility Training,135,150,18,36.8,0.31,0.27,0.61,0.72,0.68,0.41,6261,77.5,4.32,88.9,80.2,50.0,3.98,81.5,8.7,9.3,26,9.4,Medium,0,Low,39.6,75.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1676674721_22200282,1676674721,Ismaël Sow,2022-11-23,2,2022-11-25,22200282,26,203.2,104.3,Forward,Shooting Drill,119,123,20,37.2,0.84,0.51,0.74,0.72,0.74,0.66,6366,95.8,4.18,93.7,76.0,50.0,04.08,79.6,7.8,9.8,27,7.9,Low,0,Low,24.8,77.9,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1676674721_22200288,1676674721,Ismaël Sow,2022-11-23,3,2022-11-26,22200288,26,203.2,104.3,Forward,Agility Training,135,130,22,36.9,0.89,0.59,0.88,0.34,0.42,0.54,5264,91.1,5.15,92.4,62.8,50.0,05.08,67.5,8.0,6.6,23,9.4,High,0,Low,52.9,75.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1683761184_22200282,1683761184,Johann Müller,2022-11-23,2,2022-11-25,22200282,29,213.4,114.8,Center,Shooting Drill,119,128,20,36.9,0.56,0.87,0.2,0.43,0.6,0.74,6704,82.5,4.76,91.4,73.5,50.0,4.62,69.9,9.2,8.6,26,7.9,Low,0,Low,26.5,76.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1683761184_22200288,1683761184,Johann Müller,2022-11-23,3,2022-11-26,22200288,29,213.4,114.8,Center,Agility Training,135,129,15,36.6,0.68,0.28,0.54,0.42,0.45,0.49,7791,76.0,5.58,90.8,60.2,51.7,5.48,61.9,7.5,7.1,27,9.4,Medium,0,Low,28.6,70.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1670278270_22200288,1670278270,Jordan Haddad,2022-11-23,3,2022-11-26,22200288,22,200.7,97.5,Guard,Agility Training,135,144,16,36.8,0.75,0.24,0.54,0.58,0.45,0.35,8504,77.3,5.22,77.0,64.4,54.6,4.94,86.8,8.9,7.3,23,9.4,Medium,0,Low,28.9,75.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1691796009_22200282,1691796009,Jérémie Kowalski,2022-11-23,2,2022-11-25,22200282,21,203.2,104.3,Forward,Shooting Drill,119,158,19,37.3,0.56,0.84,0.59,0.4,0.72,0.47,7629,79.4,05.08,75.9,67.7,50.0,4.82,76.0,7.1,9.5,22,7.9,Low,0,Low,53.4,69.1,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1691796009_22200288,1691796009,Jérémie Kowalski,2022-11-23,3,2022-11-26,22200288,21,203.2,104.3,Forward,Agility Training,135,146,20,37.3,0.76,0.62,0.42,0.35,0.54,0.62,6661,81.6,5.29,91.4,58.0,50.0,4.99,84.5,7.9,9.0,26,9.4,Medium,0,Low,28.9,75.5,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1697331567_22200282,1697331567,Karim Benhamed,2022-11-23,2,2022-11-25,22200282,28,203.2,103.9,Forward,Shooting Drill,119,124,14,37.0,0.8,0.88,0.69,0.73,0.79,0.52,6226,92.0,4.25,80.6,56.8,50.0,4.23,78.2,7.3,9.3,25,7.9,Low,0,Low,37.2,73.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1659116774_22200282,1659116774,Kevin Rousseau,2022-11-23,2,2022-11-25,22200282,24,195.6,90.7,Guard-Forward,Shooting Drill,119,159,23,37.0,0.54,0.23,0.41,0.63,0.64,0.32,7680,85.9,5.37,94.1,67.4,56.1,5.65,76.1,7.9,8.0,20,7.9,Medium,0,Low,30.4,77.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1687691235_22200282,1687691235,Lucas Dubois,2022-11-23,2,2022-11-25,22200282,25,198.1,99.8,Forward-Guard,Shooting Drill,119,117,15,36.9,0.86,0.48,0.71,0.41,0.37,0.5,9342,90.0,5.75,80.3,62.3,50.0,06.03,76.5,8.4,8.9,29,7.9,Low,0,Low,52.7,74.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1660138482_22200282,1660138482,Malik Benali,2022-11-23,2,2022-11-25,22200282,21,193.0,81.6,Forward,Shooting Drill,119,169,16,38.1,0.41,0.45,0.35,0.73,0.36,0.52,5789,81.9,3.94,90.2,77.3,50.0,04.02,75.4,8.3,9.3,18,7.9,High,1,Low,46.7,74.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1678858904_22200282,1678858904,Moussa Ndiaye,2022-11-23,2,2022-11-25,22200282,34,208.3,112.5,Center,Shooting Drill,119,140,15,37.0,0.48,0.85,0.23,0.43,0.71,0.59,4520,96.7,06.07,75.2,77.1,50.7,6.15,72.4,6.2,7.4,25,7.9,High,0,Low,21.9,70.3,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1678858904_22200288,1678858904,Moussa Ndiaye,2022-11-23,3,2022-11-26,22200288,34,208.3,112.5,Center,Agility Training,135,137,20,38.0,0.83,0.6,0.66,0.79,0.37,0.71,4787,88.8,5.0,79.9,73.3,50.0,5.13,67.8,6.6,7.3,18,9.4,High,1,Medium,55.3,69.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1661901952_22200282,1661901952,Roméo Delorme,2022-11-23,2,2022-11-25,22200282,25,195.6,98.0,Guard-Forward,Shooting Drill,119,148,23,37.3,0.32,0.62,0.48,0.62,0.73,0.67,4206,83.7,5.92,80.0,80.9,50.0,5.76,60.6,7.9,8.3,20,7.9,Low,0,Medium,24.0,70.1,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1661901952_22200288,1661901952,Roméo Delorme,2022-11-23,3,2022-11-26,22200288,25,195.6,98.0,Guard-Forward,Agility Training,135,140,15,37.2,0.27,0.54,0.74,0.73,0.31,0.58,6806,96.0,5.73,86.3,77.1,64.0,5.8,78.6,7.9,8.6,22,9.4,Medium,0,Low,52.1,80.0,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1693743352_22200288,1693743352,Théo Garnier,2022-11-23,3,2022-11-26,22200288,24,185.4,83.9,Guard,Agility Training,135,146,22,36.5,0.67,0.35,0.67,0.6,0.48,0.33,8849,66.9,4.65,91.8,71.0,70.1,4.33,97.6,8.0,9.0,23,9.4,Medium,0,Low,43.4,80.0,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1664883672_22200282,1664883672,Zacharie Dupont,2022-11-23,2,2022-11-25,22200282,27,205.7,113.4,Forward-Center,Shooting Drill,119,164,15,37.6,0.42,0.33,0.23,0.58,0.64,0.39,3700,80.9,5.53,92.2,78.8,50.0,5.18,80.6,7.6,6.6,25,7.9,Medium,0,Medium,52.3,74.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221123_1664883672_22200288,1664883672,Zacharie Dupont,2022-11-23,3,2022-11-26,22200288,27,205.7,113.4,Forward-Center,Agility Training,135,147,16,36.9,0.68,0.25,0.68,0.8,0.72,0.7,4691,73.2,4.38,81.9,55.6,80.5,4.54,71.7,9.3,6.9,31,9.4,High,0,Low,42.5,80.6,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1677942346_22200282,1677942346,Charles Diouf,2022-11-24,1,2022-11-25,22200282,24,208.3,104.3,Center-Forward,Skills Practice,82,172,21,37.0,0.6,0.8,0.7,0.68,0.66,0.66,3949,80.1,5.63,78.2,75.9,72.3,5.81,76.3,7.6,6.8,22,7.0,Low,0,Low,43.6,76.4,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1677942346_22200288,1677942346,Charles Diouf,2022-11-24,2,2022-11-26,22200288,24,208.3,104.3,Center-Forward,Skills Practice,92,171,15,37.9,0.45,0.79,0.4,0.62,0.39,0.46,4565,87.9,4.71,87.7,81.8,50.0,4.7,74.0,8.6,7.8,29,6.6,Medium,0,Medium,38.4,75.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1676674721_22200282,1676674721,Ismaël Sow,2022-11-24,1,2022-11-25,22200282,26,203.2,104.3,Forward,Skills Practice,82,169,15,38.0,0.35,0.65,0.83,0.37,0.58,0.46,6024,72.0,4.85,92.9,70.4,50.0,4.75,76.5,7.8,8.6,22,7.0,Low,0,Low,51.9,72.5,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1676674721_22200288,1676674721,Ismaël Sow,2022-11-24,2,2022-11-26,22200288,26,203.2,104.3,Forward,Skills Practice,92,161,17,36.6,0.48,0.81,0.35,0.44,0.32,0.47,3182,85.7,4.22,78.5,75.3,50.0,04.03,75.5,6.3,9.6,24,6.6,Medium,0,Low,25.1,69.2,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1683761184_22200288,1683761184,Johann Müller,2022-11-24,2,2022-11-26,22200288,29,213.4,114.8,Center,Skills Practice,92,160,17,37.1,0.38,0.72,0.81,0.43,0.7,0.64,4599,92.3,5.91,83.8,63.7,50.7,5.81,82.3,6.8,8.6,29,6.6,Medium,0,Low,31.1,73.8,Foufous de Sochaux,FFS,2022-2023
FFS_20221124_1670278270_22200288,1670278270,Jordan Haddad,2022-11-24,2,2022-11-26,22200288,22,200.7,97.5,Guard,Skills Practice,92,163,15,37.9,0.43,0.8,0.7,0.57,0.44,0.45,6619,77.7,3.83,78.8,78.5,54.3,3.72,84.3,9.0,8.9,23,6.6,Low,0,Medium,55.7,75.5,Foufous de Sochaux,FFS,2022-2023
